event,type,time,stamp,data0,data1,data2
25501,com.google.wear.sensor.ppg,2022-11-06T00:53:48.441,3722943413910,9686223.0,2.9930844E7,0.0
25502,com.google.wear.sensor.ppg,2022-11-06T00:53:48.441,3722953347867,9686383.0,2.9920648E7,0.0
25503,com.google.wear.sensor.ppg,2022-11-06T00:53:48.442,3722963281824,9689250.0,2.991992E7,0.0
25504,com.google.wear.sensor.ppg,2022-11-06T00:53:48.442,3722973215781,9687317.0,2.9921932E7,0.0
25505,com.google.wear.sensor.ppg,2022-11-06T00:53:48.442,3722983149738,9688222.0,2.9914356E7,0.0
25506,com.google.wear.sensor.ppg,2022-11-06T00:53:48.442,3722993083695,9687553.0,2.9919336E7,0.0
25507,com.google.wear.sensor.ppg,2022-11-06T00:53:48.442,3723003017652,9687420.0,2.9916134E7,0.0
25508,com.google.wear.sensor.ppg,2022-11-06T00:53:48.442,3723012951609,9687449.0,2.9908414E7,0.0
25509,com.google.wear.sensor.ppg,2022-11-06T00:53:48.442,3723022885566,9687976.0,2.9919136E7,0.0
25510,com.google.wear.sensor.ppg,2022-11-06T00:53:48.443,3723032819523,9687458.0,2.9917764E7,0.0
25511,com.google.wear.sensor.ppg,2022-11-06T00:53:48.443,3723042753480,9685460.0,2.9928396E7,0.0
25512,com.google.wear.sensor.ppg,2022-11-06T00:53:48.443,3723052687437,9686931.0,2.9911416E7,0.0
25513,com.google.wear.sensor.ppg,2022-11-06T00:53:48.443,3723062621394,9687722.0,2.9913744E7,0.0
25514,com.google.wear.sensor.ppg,2022-11-06T00:53:48.443,3723072555351,9687618.0,2.9922832E7,0.0
25515,com.google.wear.sensor.ppg,2022-11-06T00:53:48.444,3723082489308,9685790.0,2.9931716E7,0.0
25516,com.google.wear.sensor.ppg,2022-11-06T00:53:48.444,3723092423265,9686109.0,2.9924668E7,0.0
25517,com.google.wear.sensor.ppg,2022-11-06T00:53:48.444,3723102357222,9688240.0,2.9921172E7,0.0
25518,com.google.wear.sensor.ppg,2022-11-06T00:53:48.444,3723112291179,9686949.0,2.993256E7,0.0
25519,com.google.wear.sensor.ppg,2022-11-06T00:53:48.647,3723122225151,9685045.0,2.9912928E7,0.0
25520,com.google.wear.sensor.ppg,2022-11-06T00:53:48.647,3723132159108,9686958.0,2.9915084E7,0.0
25521,com.google.wear.sensor.ppg,2022-11-06T00:53:48.648,3723142093065,9687440.0,2.9928658E7,0.0
25522,com.google.wear.sensor.ppg,2022-11-06T00:53:48.648,3723152027022,9685847.0,2.9917008E7,0.0
25523,com.google.wear.sensor.ppg,2022-11-06T00:53:48.648,3723161960979,9688598.0,2.993102E7,0.0
25524,com.google.wear.sensor.ppg,2022-11-06T00:53:48.649,3723171894936,9686280.0,2.9919396E7,0.0
25525,com.google.wear.sensor.ppg,2022-11-06T00:53:48.649,3723181828893,9688608.0,2.9928686E7,0.0
25526,com.google.wear.sensor.ppg,2022-11-06T00:53:48.649,3723191762850,9688307.0,2.9911388E7,0.0
25527,com.google.wear.sensor.ppg,2022-11-06T00:53:48.649,3723201696807,9688966.0,2.991526E7,0.0
25528,com.google.wear.sensor.ppg,2022-11-06T00:53:48.649,3723211630764,9686109.0,2.9924434E7,0.0
25529,com.google.wear.sensor.ppg,2022-11-06T00:53:48.649,3723221564721,9689467.0,2.9916628E7,0.0
25530,com.google.wear.sensor.ppg,2022-11-06T00:53:48.649,3723231498678,9688674.0,2.9913744E7,0.0
25531,com.google.wear.sensor.ppg,2022-11-06T00:53:48.649,3723241432635,9687005.0,2.9913656E7,0.0
25532,com.google.wear.sensor.ppg,2022-11-06T00:53:48.650,3723251366592,9689825.0,2.9923416E7,0.0
25533,com.google.wear.sensor.ppg,2022-11-06T00:53:48.650,3723261300549,9685724.0,2.9911504E7,0.0
25534,com.google.wear.sensor.ppg,2022-11-06T00:53:48.650,3723271234506,9684961.0,2.9923766E7,0.0
25535,com.google.wear.sensor.ppg,2022-11-06T00:53:48.650,3723281168463,9687769.0,2.9932212E7,0.0
25536,com.google.wear.sensor.ppg,2022-11-06T00:53:48.650,3723291102420,9687346.0,2.9925862E7,0.0
25537,com.google.wear.sensor.ppg,2022-11-06T00:53:48.650,3723301036377,9686600.0,2.990859E7,0.0
25538,com.google.wear.sensor.ppg,2022-11-06T00:53:48.650,3723310970334,9686477.0,2.9922688E7,0.0
25539,com.google.wear.sensor.ppg,2022-11-06T00:53:48.650,3723320904291,9683282.0,2.992554E7,0.0
25540,com.google.wear.sensor.ppg,2022-11-06T00:53:48.853,3723330838263,9683971.0,2.9915112E7,0.0
25541,com.google.wear.sensor.ppg,2022-11-06T00:53:48.854,3723340773674,9687514.0,2.9913104E7,0.0
25542,com.google.wear.sensor.ppg,2022-11-06T00:53:48.854,3723350709085,9684941.0,2.9924084E7,0.0
25543,com.google.wear.sensor.ppg,2022-11-06T00:53:48.855,3723360644496,9688835.0,2.9916016E7,0.0
25544,com.google.wear.sensor.ppg,2022-11-06T00:53:48.855,3723370579907,9686798.0,2.99143E7,0.0
25545,com.google.wear.sensor.ppg,2022-11-06T00:53:48.855,3723380515318,9681981.0,2.991526E7,0.0
25546,com.google.wear.sensor.ppg,2022-11-06T00:53:48.855,3723390450729,9688448.0,2.9922716E7,0.0
25547,com.google.wear.sensor.ppg,2022-11-06T00:53:48.855,3723400386140,9687506.0,2.9903726E7,0.0
25548,com.google.wear.sensor.ppg,2022-11-06T00:53:48.855,3723410321551,9685630.0,2.9915668E7,0.0
25549,com.google.wear.sensor.ppg,2022-11-06T00:53:48.855,3723420256962,9683480.0,2.9915464E7,0.0
25550,com.google.wear.sensor.ppg,2022-11-06T00:53:48.856,3723430192373,9687260.0,2.9933316E7,0.0
25551,com.google.wear.sensor.ppg,2022-11-06T00:53:48.856,3723440127784,9683895.0,2.992799E7,0.0
25552,com.google.wear.sensor.ppg,2022-11-06T00:53:48.856,3723450063195,9685847.0,2.9920968E7,0.0
25553,com.google.wear.sensor.ppg,2022-11-06T00:53:48.856,3723459998606,9685837.0,2.9908502E7,0.0
25554,com.google.wear.sensor.ppg,2022-11-06T00:53:48.856,3723469934017,9687835.0,2.9919482E7,0.0
25555,com.google.wear.sensor.ppg,2022-11-06T00:53:48.856,3723479869428,9688410.0,2.9924288E7,0.0
25556,com.google.wear.sensor.ppg,2022-11-06T00:53:48.856,3723489804839,9687279.0,2.9925104E7,0.0
25557,com.google.wear.sensor.ppg,2022-11-06T00:53:48.856,3723499740250,9685272.0,2.9931076E7,0.0
25558,com.google.wear.sensor.ppg,2022-11-06T00:53:48.857,3723509675661,9686667.0,2.9919104E7,0.0
25559,com.google.wear.sensor.ppg,2022-11-06T00:53:48.857,3723519611072,9687921.0,2.9927724E7,0.0
25560,com.google.wear.sensor.ppg,2022-11-06T00:53:48.857,3723529546483,9687270.0,2.9905996E7,0.0
25561,com.google.wear.sensor.ppg,2022-11-06T00:53:49.064,3723539481896,9685384.0,2.9915696E7,0.0
25562,com.google.wear.sensor.ppg,2022-11-06T00:53:49.065,3723549412947,9689447.0,2.9924522E7,0.0
25563,com.google.wear.sensor.ppg,2022-11-06T00:53:49.066,3723559343998,9686958.0,2.9913656E7,0.0
25564,com.google.wear.sensor.ppg,2022-11-06T00:53:49.066,3723569275049,9687543.0,2.9916862E7,0.0
25565,com.google.wear.sensor.ppg,2022-11-06T00:53:49.066,3723579206100,9685875.0,2.9919804E7,0.0
25566,com.google.wear.sensor.ppg,2022-11-06T00:53:49.066,3723589137151,9687929.0,2.99219E7,0.0
25567,com.google.wear.sensor.ppg,2022-11-06T00:53:49.066,3723599068202,9687156.0,2.9912638E7,0.0
25568,com.google.wear.sensor.ppg,2022-11-06T00:53:49.067,3723608999253,9688457.0,2.9928046E7,0.0
25569,com.google.wear.sensor.ppg,2022-11-06T00:53:49.067,3723618930304,9687506.0,2.9923532E7,0.0
25570,com.google.wear.sensor.ppg,2022-11-06T00:53:49.067,3723628861355,9687035.0,2.9917852E7,0.0
25571,com.google.wear.sensor.ppg,2022-11-06T00:53:49.067,3723638792406,9686346.0,2.9920476E7,0.0
25572,com.google.wear.sensor.ppg,2022-11-06T00:53:49.067,3723648723457,9689089.0,2.9915872E7,0.0
25573,com.google.wear.sensor.ppg,2022-11-06T00:53:49.067,3723658654508,9690625.0,2.9929648E7,0.0
25574,com.google.wear.sensor.ppg,2022-11-06T00:53:49.067,3723668585559,9687299.0,2.9921932E7,0.0
25575,com.google.wear.sensor.ppg,2022-11-06T00:53:49.068,3723678516610,9687005.0,2.9911852E7,0.0
25576,com.google.wear.sensor.ppg,2022-11-06T00:53:49.068,3723688447646,9687072.0,2.9918202E7,0.0
25577,com.google.wear.sensor.ppg,2022-11-06T00:53:49.068,3723698378697,9686694.0,2.9918784E7,0.0
25578,com.google.wear.sensor.ppg,2022-11-06T00:53:49.068,3723708309748,9688788.0,2.9912232E7,0.0
25579,com.google.wear.sensor.ppg,2022-11-06T00:53:49.068,3723718240799,9685176.0,2.9906492E7,0.0
25580,com.google.wear.sensor.ppg,2022-11-06T00:53:49.068,3723728171850,9684791.0,2.9933728E7,0.0
25581,com.google.wear.sensor.ppg,2022-11-06T00:53:49.068,3723738102901,9683687.0,2.9915552E7,0.0
25582,com.google.wear.sensor.ppg,2022-11-06T00:53:49.274,3723748033966,9690862.0,2.9921698E7,0.0
25583,com.google.wear.sensor.ppg,2022-11-06T00:53:49.274,3723757967923,9687270.0,2.9919396E7,0.0
25584,com.google.wear.sensor.ppg,2022-11-06T00:53:49.275,3723767901880,9686309.0,2.9929124E7,0.0
25585,com.google.wear.sensor.ppg,2022-11-06T00:53:49.276,3723777835837,9687317.0,2.9908852E7,0.0
25586,com.google.wear.sensor.ppg,2022-11-06T00:53:49.276,3723787769794,9683310.0,2.9915928E7,0.0
25587,com.google.wear.sensor.ppg,2022-11-06T00:53:49.276,3723797703751,9684442.0,2.991162E7,0.0
25588,com.google.wear.sensor.ppg,2022-11-06T00:53:49.276,3723807637708,9682415.0,2.9915056E7,0.0
25589,com.google.wear.sensor.ppg,2022-11-06T00:53:49.276,3723817571665,9686996.0,2.992854E7,0.0
25590,com.google.wear.sensor.ppg,2022-11-06T00:53:49.276,3723827505622,9687052.0,2.9915668E7,0.0
25591,com.google.wear.sensor.ppg,2022-11-06T00:53:49.276,3723837439579,9685902.0,2.9916802E7,0.0
25592,com.google.wear.sensor.ppg,2022-11-06T00:53:49.277,3723847373536,9686516.0,2.9918608E7,0.0
25593,com.google.wear.sensor.ppg,2022-11-06T00:53:49.277,3723857307493,9687458.0,2.9897172E7,0.0
25594,com.google.wear.sensor.ppg,2022-11-06T00:53:49.277,3723867241450,9688825.0,2.9907484E7,0.0
25595,com.google.wear.sensor.ppg,2022-11-06T00:53:49.277,3723877175407,9687326.0,2.990958E7,0.0
25596,com.google.wear.sensor.ppg,2022-11-06T00:53:49.277,3723887109364,9688938.0,2.9918408E7,0.0
25597,com.google.wear.sensor.ppg,2022-11-06T00:53:49.277,3723897043321,9687534.0,2.9927144E7,0.0
25598,com.google.wear.sensor.ppg,2022-11-06T00:53:49.277,3723906977278,9685978.0,2.9921348E7,0.0
25599,com.google.wear.sensor.ppg,2022-11-06T00:53:49.277,3723916911235,9687270.0,2.9910542E7,0.0
25600,com.google.wear.sensor.ppg,2022-11-06T00:53:49.278,3723926845192,9687299.0,2.9920476E7,0.0
25601,com.google.wear.sensor.ppg,2022-11-06T00:53:49.280,3723936779149,9689825.0,2.9924812E7,0.0
25602,com.google.wear.sensor.ppg,2022-11-06T00:53:49.280,3723946713106,9687242.0,2.9915084E7,0.0
25603,com.google.wear.sensor.ppg,2022-11-06T00:53:49.480,3723956647078,9686006.0,2.992126E7,0.0
25604,com.google.wear.sensor.ppg,2022-11-06T00:53:49.480,3723966582489,9689013.0,2.992589E7,0.0
25605,com.google.wear.sensor.ppg,2022-11-06T00:53:49.480,3723976517900,9688543.0,2.9917328E7,0.0
25606,com.google.wear.sensor.ppg,2022-11-06T00:53:49.480,3723986453311,9687109.0,2.9923472E7,0.0
25607,com.google.wear.sensor.ppg,2022-11-06T00:53:49.480,3723996388722,9686346.0,2.9926852E7,0.0
25608,com.google.wear.sensor.ppg,2022-11-06T00:53:49.481,3724006324133,9687346.0,2.99152E7,0.0
25609,com.google.wear.sensor.ppg,2022-11-06T00:53:49.481,3724016259544,9686356.0,2.9917268E7,0.0
25610,com.google.wear.sensor.ppg,2022-11-06T00:53:49.481,3724026194955,9688647.0,2.9917212E7,0.0
25611,com.google.wear.sensor.ppg,2022-11-06T00:53:49.481,3724036130366,9686213.0,2.9908852E7,0.0
25612,com.google.wear.sensor.ppg,2022-11-06T00:53:49.481,3724046065777,9686262.0,2.9936318E7,0.0
25613,com.google.wear.sensor.ppg,2022-11-06T00:53:49.481,3724056001188,9687354.0,2.9917268E7,0.0
25614,com.google.wear.sensor.ppg,2022-11-06T00:53:49.481,3724065936599,9687487.0,2.99122E7,0.0
25615,com.google.wear.sensor.ppg,2022-11-06T00:53:49.482,3724075872010,9682773.0,2.991057E7,0.0
25616,com.google.wear.sensor.ppg,2022-11-06T00:53:49.482,3724085807421,9685346.0,2.991823E7,0.0
25617,com.google.wear.sensor.ppg,2022-11-06T00:53:49.482,3724095742832,9686506.0,2.9911416E7,0.0
25618,com.google.wear.sensor.ppg,2022-11-06T00:53:49.482,3724105678243,9690494.0,2.9914852E7,0.0
25619,com.google.wear.sensor.ppg,2022-11-06T00:53:49.482,3724115613654,9688448.0,2.991698E7,0.0
25620,com.google.wear.sensor.ppg,2022-11-06T00:53:49.482,3724125549065,9688297.0,2.991922E7,0.0
25621,com.google.wear.sensor.ppg,2022-11-06T00:53:49.482,3724135484476,9682282.0,2.9916192E7,0.0
25622,com.google.wear.sensor.ppg,2022-11-06T00:53:49.482,3724145419887,9685111.0,2.9913308E7,0.0
25623,com.google.wear.sensor.ppg,2022-11-06T00:53:49.483,3724155355298,9684771.0,2.9926736E7,0.0
25624,com.google.wear.sensor.ppg,2022-11-06T00:53:49.691,3724165290711,9687082.0,2.9925456E7,0.0
25625,com.google.wear.sensor.ppg,2022-11-06T00:53:49.691,3724175226122,9688891.0,2.9921172E7,0.0
25626,com.google.wear.sensor.ppg,2022-11-06T00:53:49.691,3724185161533,9688099.0,2.9923356E7,0.0
25627,com.google.wear.sensor.ppg,2022-11-06T00:53:49.692,3724195096944,9688175.0,2.9907832E7,0.0
25628,com.google.wear.sensor.ppg,2022-11-06T00:53:49.692,3724205032355,9690277.0,2.9920476E7,0.0
25629,com.google.wear.sensor.ppg,2022-11-06T00:53:49.692,3724214967766,9688260.0,2.9913016E7,0.0
25630,com.google.wear.sensor.ppg,2022-11-06T00:53:49.692,3724224903177,9687722.0,2.992461E7,0.0
25631,com.google.wear.sensor.ppg,2022-11-06T00:53:49.692,3724234838588,9685573.0,2.9918114E7,0.0
25632,com.google.wear.sensor.ppg,2022-11-06T00:53:49.692,3724244773999,9683102.0,2.992088E7,0.0
25633,com.google.wear.sensor.ppg,2022-11-06T00:53:49.692,3724254709410,9688815.0,2.9924464E7,0.0
25634,com.google.wear.sensor.ppg,2022-11-06T00:53:49.693,3724264644821,9687986.0,2.9911152E7,0.0
25635,com.google.wear.sensor.ppg,2022-11-06T00:53:49.693,3724274580232,9687354.0,2.9929998E7,0.0
25636,com.google.wear.sensor.ppg,2022-11-06T00:53:49.693,3724284515643,9687534.0,2.9910892E7,0.0
25637,com.google.wear.sensor.ppg,2022-11-06T00:53:49.693,3724294451054,9688373.0,2.9915872E7,0.0
25638,com.google.wear.sensor.ppg,2022-11-06T00:53:49.693,3724304386465,9686119.0,2.9916222E7,0.0
25639,com.google.wear.sensor.ppg,2022-11-06T00:53:49.693,3724314321876,9686968.0,2.9924494E7,0.0
25640,com.google.wear.sensor.ppg,2022-11-06T00:53:49.693,3724324257287,9687675.0,2.9920124E7,0.0
25641,com.google.wear.sensor.ppg,2022-11-06T00:53:49.694,3724334192698,9689203.0,2.9921348E7,0.0
25642,com.google.wear.sensor.ppg,2022-11-06T00:53:49.694,3724344128109,9686280.0,2.9921988E7,0.0
25643,com.google.wear.sensor.ppg,2022-11-06T00:53:49.694,3724354063520,9688439.0,2.9915376E7,0.0
25644,com.google.wear.sensor.ppg,2022-11-06T00:53:49.694,3724363998931,9684961.0,2.9922832E7,0.0
25645,com.google.wear.sensor.ppg,2022-11-06T00:53:49.896,3724373934344,9687289.0,2.9926356E7,0.0
25646,com.google.wear.sensor.ppg,2022-11-06T00:53:49.897,3724383868301,9683716.0,2.99166E7,0.0
25647,com.google.wear.sensor.ppg,2022-11-06T00:53:49.897,3724393802258,9686006.0,2.9915228E7,0.0
25648,com.google.wear.sensor.ppg,2022-11-06T00:53:49.897,3724403736215,9686798.0,2.9926796E7,0.0
25649,com.google.wear.sensor.ppg,2022-11-06T00:53:49.897,3724413670172,9685998.0,2.9927958E7,0.0
25650,com.google.wear.sensor.ppg,2022-11-06T00:53:49.898,3724423604129,9682584.0,2.9921404E7,0.0
25651,com.google.wear.sensor.ppg,2022-11-06T00:53:49.898,3724433538086,9687279.0,2.9926996E7,0.0
25652,com.google.wear.sensor.ppg,2022-11-06T00:53:49.898,3724443472043,9688015.0,2.992828E7,0.0
25653,com.google.wear.sensor.ppg,2022-11-06T00:53:49.898,3724453406000,9686741.0,2.9905764E7,0.0
25654,com.google.wear.sensor.ppg,2022-11-06T00:53:49.898,3724463339957,9687458.0,2.9925716E7,0.0
25655,com.google.wear.sensor.ppg,2022-11-06T00:53:49.898,3724473273914,9689126.0,2.9910512E7,0.0
25656,com.google.wear.sensor.ppg,2022-11-06T00:53:49.898,3724483207871,9687383.0,2.9926824E7,0.0
25657,com.google.wear.sensor.ppg,2022-11-06T00:53:49.899,3724493141828,9686317.0,2.992266E7,0.0
25658,com.google.wear.sensor.ppg,2022-11-06T00:53:49.899,3724503075785,9685092.0,2.9919048E7,0.0
25659,com.google.wear.sensor.ppg,2022-11-06T00:53:49.899,3724513009742,9686383.0,2.9911792E7,0.0
25660,com.google.wear.sensor.ppg,2022-11-06T00:53:49.899,3724522943699,9687260.0,2.992764E7,0.0
25661,com.google.wear.sensor.ppg,2022-11-06T00:53:49.899,3724532877656,9686827.0,2.9923648E7,0.0
25662,com.google.wear.sensor.ppg,2022-11-06T00:53:49.899,3724542811613,9685978.0,2.9930056E7,0.0
25663,com.google.wear.sensor.ppg,2022-11-06T00:53:49.899,3724552745570,9689588.0,2.9929152E7,0.0
25664,com.google.wear.sensor.ppg,2022-11-06T00:53:49.900,3724562679527,9688571.0,2.991695E7,0.0
25665,com.google.wear.sensor.ppg,2022-11-06T00:53:49.900,3724572613484,9686223.0,2.9920676E7,0.0
25666,com.google.wear.sensor.ppg,2022-11-06T00:53:50.104,3724582547456,9682519.0,2.9919598E7,0.0
25667,com.google.wear.sensor.ppg,2022-11-06T00:53:50.104,3724592484321,9690333.0,2.991692E7,0.0
25668,com.google.wear.sensor.ppg,2022-11-06T00:53:50.104,3724602421186,9681850.0,2.9914588E7,0.0
25669,com.google.wear.sensor.ppg,2022-11-06T00:53:50.104,3724612358051,9686158.0,2.991564E7,0.0
25670,com.google.wear.sensor.ppg,2022-11-06T00:53:50.105,3724622294916,9687892.0,2.9917474E7,0.0
25671,com.google.wear.sensor.ppg,2022-11-06T00:53:50.105,3724632231781,9687714.0,2.992729E7,0.0
25672,com.google.wear.sensor.ppg,2022-11-06T00:53:50.105,3724642168646,9686827.0,2.9923444E7,0.0
25673,com.google.wear.sensor.ppg,2022-11-06T00:53:50.105,3724652105511,9685610.0,2.9927524E7,0.0
25674,com.google.wear.sensor.ppg,2022-11-06T00:53:50.105,3724662042376,9683452.0,2.9919688E7,0.0
25675,com.google.wear.sensor.ppg,2022-11-06T00:53:50.105,3724671979241,9684818.0,2.9915668E7,0.0
25676,com.google.wear.sensor.ppg,2022-11-06T00:53:50.105,3724681916106,9684413.0,2.9919164E7,0.0
25677,com.google.wear.sensor.ppg,2022-11-06T00:53:50.105,3724691852971,9685526.0,2.9915056E7,0.0
25678,com.google.wear.sensor.ppg,2022-11-06T00:53:50.106,3724701789836,9683932.0,2.9933756E7,0.0
25679,com.google.wear.sensor.ppg,2022-11-06T00:53:50.106,3724711726701,9689250.0,2.9912756E7,0.0
25680,com.google.wear.sensor.ppg,2022-11-06T00:53:50.106,3724721663566,9688128.0,2.9915112E7,0.0
25681,com.google.wear.sensor.ppg,2022-11-06T00:53:50.106,3724731600416,9687430.0,2.9904278E7,0.0
25682,com.google.wear.sensor.ppg,2022-11-06T00:53:50.106,3724741537281,9691294.0,2.9928368E7,0.0
25683,com.google.wear.sensor.ppg,2022-11-06T00:53:50.106,3724751474146,9683697.0,2.9918724E7,0.0
25684,com.google.wear.sensor.ppg,2022-11-06T00:53:50.106,3724761411011,9687279.0,2.9933756E7,0.0
25685,com.google.wear.sensor.ppg,2022-11-06T00:53:50.106,3724771347876,9686054.0,2.9922572E7,0.0
25686,com.google.wear.sensor.ppg,2022-11-06T00:53:50.107,3724781284741,9686195.0,2.9919892E7,0.0
25687,com.google.wear.sensor.ppg,2022-11-06T00:53:50.313,3724791221611,9688741.0,2.9923912E7,0.0
25688,com.google.wear.sensor.ppg,2022-11-06T00:53:50.314,3724801158476,9683810.0,2.9922132E7,0.0
25689,com.google.wear.sensor.ppg,2022-11-06T00:53:50.314,3724811095341,9685894.0,2.9923472E7,0.0
25690,com.google.wear.sensor.ppg,2022-11-06T00:53:50.314,3724821032206,9685591.0,2.9907746E7,0.0
25691,com.google.wear.sensor.ppg,2022-11-06T00:53:50.315,3724830969071,9687449.0,2.9914154E7,0.0
25692,com.google.wear.sensor.ppg,2022-11-06T00:53:50.315,3724840905936,9684922.0,2.9922426E7,0.0
25693,com.google.wear.sensor.ppg,2022-11-06T00:53:50.315,3724850842801,9684979.0,2.991864E7,0.0
25694,com.google.wear.sensor.ppg,2022-11-06T00:53:50.315,3724860779666,9685356.0,2.9916512E7,0.0
25695,com.google.wear.sensor.ppg,2022-11-06T00:53:50.315,3724870716531,9688598.0,2.9925104E7,0.0
25696,com.google.wear.sensor.ppg,2022-11-06T00:53:50.315,3724880653396,9686233.0,2.990987E7,0.0
25697,com.google.wear.sensor.ppg,2022-11-06T00:53:50.315,3724890590261,9687072.0,2.992898E7,0.0
25698,com.google.wear.sensor.ppg,2022-11-06T00:53:50.316,3724900527126,9689344.0,2.9916104E7,0.0
25699,com.google.wear.sensor.ppg,2022-11-06T00:53:50.316,3724910463991,9687948.0,2.9925804E7,0.0
25700,com.google.wear.sensor.ppg,2022-11-06T00:53:50.316,3724920400856,9688287.0,2.9924552E7,0.0
25701,com.google.wear.sensor.ppg,2022-11-06T00:53:50.318,3724930337721,9686006.0,2.9911182E7,0.0
25702,com.google.wear.sensor.ppg,2022-11-06T00:53:50.319,3724940324770,9682801.0,2.9921348E7,0.0
25703,com.google.wear.sensor.ppg,2022-11-06T00:53:50.319,3724950261635,9688580.0,2.992758E7,0.0
25704,com.google.wear.sensor.ppg,2022-11-06T00:53:50.319,3724960198500,9686798.0,2.9931308E7,0.0
25705,com.google.wear.sensor.ppg,2022-11-06T00:53:50.319,3724970135365,9682359.0,2.9921172E7,0.0
25706,com.google.wear.sensor.ppg,2022-11-06T00:53:50.319,3724980072230,9689032.0,2.9916774E7,0.0
25707,com.google.wear.sensor.ppg,2022-11-06T00:53:50.319,3724990009095,9692049.0,2.991584E7,0.0
25708,com.google.wear.sensor.ppg,2022-11-06T00:53:50.520,3724999945964,9691738.0,2.9917268E7,0.0
25709,com.google.wear.sensor.ppg,2022-11-06T00:53:50.520,3725009884281,9687487.0,2.9916744E7,0.0
25710,com.google.wear.sensor.ppg,2022-11-06T00:53:50.520,3725019822598,9690154.0,2.9911764E7,0.0
25711,com.google.wear.sensor.ppg,2022-11-06T00:53:50.520,3725029760915,9690126.0,2.991526E7,0.0
25712,com.google.wear.sensor.ppg,2022-11-06T00:53:50.520,3725039699232,9688627.0,2.9917648E7,0.0
25713,com.google.wear.sensor.ppg,2022-11-06T00:53:50.521,3725049637549,9686497.0,2.9918464E7,0.0
25714,com.google.wear.sensor.ppg,2022-11-06T00:53:50.521,3725059575866,9686016.0,2.9912028E7,0.0
25715,com.google.wear.sensor.ppg,2022-11-06T00:53:50.521,3725069514183,9687458.0,2.9917124E7,0.0
25716,com.google.wear.sensor.ppg,2022-11-06T00:53:50.521,3725079452500,9685998.0,2.9911676E7,0.0
25717,com.google.wear.sensor.ppg,2022-11-06T00:53:50.521,3725089390817,9686600.0,2.9926472E7,0.0
25718,com.google.wear.sensor.ppg,2022-11-06T00:53:50.521,3725099329134,9686865.0,2.9910804E7,0.0
25719,com.google.wear.sensor.ppg,2022-11-06T00:53:50.521,3725109267451,9687411.0,2.991456E7,0.0
